X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600596.266,3628766.258,26.9548,26.0006,26.0006,30.3357,26.4471,27.5858,27.9834,26.0006,25.2089
600596.266,3628766.069,26.997,26.0432,25.958,30.1929,26.4259,27.6068,27.9207,26.0006,25.2089
600596.266,3628765.88,27.0392,26.0645,25.958,30.2745,26.3622,27.6277,27.9207,25.9367,25.2304
600596.266,3628765.69,27.0181,26.0006,26.0006,30.4376,26.3834,27.6068,27.9416,25.958,25.2089
600596.266,3628765.501,27.0181,26.0432,25.958,30.458,26.4259,27.5648,27.9625,25.9153,25.2734
600596.266,3628765.312,27.0603,26.0006,25.958,30.4784,26.4046,27.5648,27.9834,25.9367,25.2089
600596.266,3628765.123,27.0813,26.0006,26.0006,30.4173,26.3834,27.5858,27.9625,25.9367,25.2519
600596.266,3628764.933,27.0813,25.958,26.0006,30.4173,26.3834,27.5858,27.9834,25.958,25.2304
600596.266,3628764.744,27.0603,26.0006,25.9367,30.3765,26.4471,27.6068,27.9416,26.0006,25.2519
600596.266,3628764.555,27.1235,26.0006,26.0432,30.4173,26.4259,27.6487,27.9207,26.0006,25.2734
600596.266,3628764.366,27.1235,26.0432,26.0645,30.3765,26.4683,27.5439,27.9416,26.0006,25.2304
600596.266,3628764.176,27.0813,26.0432,26.0432,30.3357,26.5742,27.5648,27.9834,25.9367,25.2519
600596.266,3628763.987,27.1024,26.0006,26.0432,30.3357,26.5531,27.5858,27.9625,25.958,25.2948
600596.266,3628763.798,27.1235,26.0432,26.0432,30.2949,26.5954,27.6068,27.9207,25.958,25.2304
600596.266,3628763.609,27.1235,26.0006,26.1071,29.7426,26.5742,27.5648,27.9625,25.958,25.2089
600596.266,3628763.419,27.1235,26.0645,26.0432,29.3726,26.7647,27.5858,27.9625,25.958,25.2519
600596.266,3628763.23,27.0813,26.0006,26.0645,29.1252,26.807,27.6068,27.9416,26.0006,25.2948
600596.266,3628763.041,27.0392,26.0006,26.0006,28.2753,26.8704,27.5858,27.9625,25.958,25.2304
600596.266,3628762.852,27.0813,26.0432,26.0432,28.2961,27.7115,27.6487,27.9834,26.0006,25.2734
600596.266,3628762.662,27.1024,26.0006,26.0645,28.2961,28.4209,27.6487,27.9834,25.958,25.2089
600596.266,3628762.473,27.1235,26.0006,26.0432,27.8998,28.5455,27.6277,28.0251,26.0006,25.2734
600596.266,3628762.284,27.1656,26.0006,26.0432,27.3759,27.2077,27.6068,27.9625,26.0006,25.2734
600596.266,3628762.095,27.1024,26.0432,26.0645,26.8915,26.8492,27.6696,28.0042,26.0006,25.3163
600596.266,3628761.905,27.1235,26.0432,26.0858,26.7013,26.8281,27.6277,27.9625,26.0006,25.2519
600596.266,3628761.716,27.1235,26.0006,26.0645,27.6487,27.1656,27.6068,28.0251,25.958,25.2304
600596.266,3628761.527,27.1024,26.0006,26.0645,29.1871,27.1024,27.6487,28.0042,26.0006,25.2089
600596.266,3628761.338,27.1235,26.0006,26.1071,29.7015,27.8371,27.6277,28.0251,26.0006,25.2304
600596.266,3628761.148,27.1235,26.0006,26.1071,29.6399,28.3169,27.6696,28.0251,26.0006,25.2734
600596.266,3628760.959,27.1656,26.0432,26.1071,29.681,28.2753,27.6696,27.9625,25.958,25.2304
600596.266,3628760.77,27.1445,26.0006,26.0645,29.6194,28.5248,27.6906,27.9416,25.958,25.2304
600596.266,3628760.581,27.1445,26.0006,26.1071,29.681,28.7115,27.6696,27.9834,26.0006,25.2519
600596.266,3628760.392,27.1445,26.0006,26.1284,29.7426,28.6908,27.6696,27.9625,26.0006,25.2304
600596.266,3628760.202,27.1445,26.0006,26.1284,29.681,28.8565,27.6487,27.9834,25.958,25.2519
600596.266,3628760.013,27.1656,26.0006,26.256,29.6399,28.9393,27.6696,27.9625,25.958,25.2519
600596.266,3628759.824,27.1235,26.0006,26.2347,29.5988,29.0013,27.6487,27.9625,26.0006,25.2734
600596.266,3628759.635,27.1656,26.0006,26.2985,29.5988,28.9599,27.6696,27.9834,26.0006,25.3163
600596.266,3628759.445,27.1445,26.0006,26.2985,29.5372,28.9599,27.6906,27.9834,26.0006,25.2519
600596.266,3628759.256,27.1656,26.0006,26.4046,29.4961,28.8772,27.6696,27.9416,26.0006,25.2089
600596.266,3628759.067,27.1656,26.0432,26.4471,29.5166,28.9393,27.7325,27.9834,26.0006,25.2089
600596.266,3628758.878,27.1445,26.0006,26.341,29.5166,28.8979,27.7115,27.9416,26.0006,25.2519
600596.266,3628758.688,27.1656,26.0006,26.4259,29.4755,28.9599,27.7743,27.9625,26.0006,25.2304
600596.266,3628758.499,27.2077,26.0006,26.0858,29.5166,29.0219,27.7534,27.9625,26.0006,25.2519
600596.4552,3628758.31,27.2077,26.0006,25.8727,29.4549,29.0013,27.7325,27.9625,26.0006,25.2734
600596.4552,3628758.121,27.1656,26.0645,25.958,29.5166,28.9186,27.7743,27.9207,26.0006,25.2304
600596.4552,3628757.931,27.1445,26.0006,25.958,29.4549,29.0219,27.7325,27.9625,25.9367,25.2089
600596.4552,3628757.742,27.1866,26.0432,26.0006,29.4755,29.1458,27.7325,27.9416,26.0006,25.2304
600596.4552,3628757.553,27.1656,26.0006,25.894,29.5166,29.1665,27.7534,27.9625,25.9367,25.2734
600596.4552,3628757.364,27.2287,26.0432,25.8727,29.4344,29.1252,27.7534,27.9416,26.0006,25.2304
600596.4552,3628757.174,27.1866,26.0006,25.894,29.4344,29.0426,27.7952,27.9416,26.0432,25.2304
600596.4552,3628756.985,27.1656,26.0006,25.894,29.4549,29.1458,27.7952,27.9625,26.0006,25.2734
600596.4552,3628756.796,27.2287,26.0006,25.9367,29.5372,29.1871,27.7952,27.9625,25.958,25.2734
600596.4552,3628756.607,27.2077,26.0645,25.83,29.4549,29.1665,27.8162,27.9416,26.0006,25.2519
600596.4552,3628756.417,27.1656,26.0645,25.8513,29.4755,29.2077,27.8162,27.9416,26.0006,25.2519
600596.4552,3628756.228,27.1445,26.0006,25.8513,29.4961,29.2696,27.8371,28.0042,26.0006,25.2734
600596.4552,3628756.039,27.1656,26.0645,25.83,29.5166,29.2284,27.8371,28.0668,26.0432,25.2304
600596.4552,3628755.85,27.1656,26.0006,25.8086,29.4549,29.2077,27.858,28.0251,26.0006,25.2089
600596.4552,3628755.66,27.1866,26.0432,25.8727,29.4549,29.1871,27.7952,27.9416,26.0645,25.2519
600596.4552,3628755.471,27.2287,26.0006,25.9153,29.4344,29.1458,27.7743,27.9625,25.958,25.2734
600596.4552,3628755.282,27.1866,26.0645,25.9153,29.4755,29.0219,27.8371,27.9416,26.0006,25.2948
600596.4552,3628755.093,27.2077,26.0006,25.9153,29.4549,29.0839,27.8789,27.9416,26.0006,25.2519
600596.4552,3628754.904,27.2077,26.0432,25.8727,29.4549,29.0426,27.858,27.8998,25.958,25.2734
600596.4552,3628754.714,27.1866,26.0645,25.894,29.4961,29.0013,27.7743,27.9625,26.0432,25.2734
600596.4552,3628754.525,27.2498,26.0006,25.8513,29.4344,28.9806,27.8371,27.9834,26.0006,25.2948
600596.4552,3628754.336,27.1656,26.0006,25.8086,29.4344,29.0219,27.8162,27.9834,26.0006,25.2304
600596.4552,3628754.147,27.2287,26.0006,25.7873,29.4138,29.1046,27.7952,27.9416,26.0006,25.2734
600596.4552,3628753.957,27.2287,26.0432,25.7446,29.352,29.0426,27.8162,27.9625,26.0006,25.2519
600596.4552,3628753.768,27.2287,26.0432,25.6591,29.3726,29.0839,27.858,27.9416,26.0645,25.2519
600596.4552,3628753.579,27.2287,26.0432,25.6591,29.3726,29.1046,27.8998,27.9416,26.0006,25.2304
600596.4552,3628753.39,27.2498,26.0645,25.6591,29.3726,28.8979,28.046,27.9416,26.0006,25.2304
600596.4552,3628753.2,27.2498,26.0432,25.6377,29.3108,28.8565,27.8998,27.9625,26.0432,25.2304
600596.4552,3628753.011,27.1866,26.0432,25.6377,29.4138,28.7737,27.8789,27.8998,26.0432,25.2519
600596.4552,3628752.822,27.2287,26.0006,25.6377,29.4344,28.6908,27.8998,27.8998,26.0432,25.2304
600596.4552,3628752.633,27.2077,26.0432,25.6377,29.6194,28.5248,27.8371,27.8998,26.0006,25.2948
600596.4552,3628752.443,27.2287,26.0645,25.7232,29.6399,27.7534,27.8789,27.8998,26.0006,25.2519
600596.4552,3628752.254,27.2708,26.0432,25.7018,29.681,26.7859,27.858,27.9625,26.0006,25.2734
600596.4552,3628752.065,27.2498,26.0432,25.7446,29.7015,26.9337,27.858,27.9416,26.0006,25.2734
600596.4552,3628751.876,27.2708,26.0006,25.7659,29.6605,27.2918,27.858,27.8998,26.0006,25.2948
600596.4552,3628751.686,27.2287,26.1071,25.7659,28.3377,27.4809,27.8371,27.9207,25.958,25.2519
600596.4552,3628751.497,27.2498,26.0645,25.8513,28.1294,27.8371,27.8998,27.9834,25.9367,25.2519
600596.4552,3628751.308,27.2287,26.0432,25.8086,28.1294,28.7737,27.8789,27.9207,25.9367,25.2519
600596.4552,3628751.119,27.2498,26.0432,26.0006,29.5783,29.3108,27.9416,27.9207,25.958,25.2089
600596.4552,3628750.929,27.2708,26.1284,26.2347,29.9475,29.0839,27.9416,27.9416,25.958,25.2734
600596.4552,3628750.74,27.2918,26.1284,26.2772,29.681,29.0839,28.0042,27.9207,25.958,25.2948
600596.4552,3628750.551,27.2287,26.1497,26.341,29.8451,27.8998,27.9834,27.9207,25.894,25.2948
600596.4552,3628750.362,27.2708,26.1284,26.4471,29.8246,28.7322,27.9416,27.9207,25.9153,25.2734
600596.4552,3628750.172,27.2498,26.1071,26.5531,29.722,28.3377,28.0042,27.9625,26.0006,25.2304
600596.4552,3628749.983,27.2918,26.1071,26.7859,29.4344,28.1919,27.9834,27.8998,26.0006,25.2304
600596.4552,3628749.794,27.2918,26.1284,26.7859,28.9186,28.6493,28.0042,27.8998,26.0006,25.2089
600596.4552,3628749.605,27.2708,26.1071,26.997,28.5248,28.6493,28.0668,27.9625,25.958,25.2089
600596.4552,3628749.416,27.2498,26.1284,27.0181,29.0219,28.6493,28.1919,27.9416,26.0006,25.2519
600596.4552,3628749.226,27.2918,26.0858,27.0392,29.1665,29.1252,28.5871,27.9207,26.0006,25.3163
600596.4552,3628749.037,27.3129,26.1071,27.0603,29.0839,29.5166,28.1919,27.8998,26.0006,25.2734
600596.4552,3628748.848,27.2708,26.1071,27.0392,29.1458,28.6908,28.046,27.9207,25.958,25.2304
600596.4552,3628748.659,27.2498,26.1284,27.1866,29.3726,28.6908,27.9416,27.9625,26.0006,25.2089
600596.4552,3628748.469,27.3129,26.0858,27.2498,30.5191,28.9186,27.9625,27.9625,26.0006,25.2734
600596.4552,3628748.28,27.3129,26.1071,27.2918,30.5191,28.7944,28.0042,27.8998,25.958,25.2519
600596.4552,3628748.091,27.2498,26.1284,27.2708,30.458,28.5248,28.1711,27.9207,26.0006,25.2519
600596.4552,3628747.902,27.2498,26.0645,27.2077,30.458,28.6908,28.0668,27.9416,25.9367,25.2089
600596.4552,3628747.712,27.2918,26.1284,26.5319,30.4376,28.9806,28.0251,27.9207,26.0006,25.2948
600596.4552,3628747.523,27.2498,26.1071,26.5319,30.1724,29.0633,27.9834,27.8998,25.958,25.2519
600596.4552,3628747.334,27.2498,26.1284,26.4683,29.5578,28.6908,28.0042,27.8998,26.0006,25.1015
600596.4552,3628747.145,27.2498,26.1071,26.4895,29.5578,28.753,27.9834,27.9416,25.9153,25.0584
600596.4552,3628746.955,27.2708,26.1284,26.5319,30.1724,29.0013,28.0042,27.9416,26.0432,25.1015
600596.4552,3628746.766,27.2918,26.0645,26.5531,30.1724,28.6908,28.0042,27.9416,26.0432,25.08
600596.4552,3628746.577,27.3129,26.0858,26.5319,30.1724,28.5248,28.0251,27.9416,26.0645,25.08
600596.4552,3628746.388,27.2498,26.1284,26.5531,30.152,28.9599,28.0042,27.9416,26.0006,25.08
600596.4552,3628746.198,27.2708,26.1071,26.4895,30.152,29.1252,28.046,27.9416,26.0006,25.08
600596.4552,3628746.009,27.2498,26.1497,26.5531,29.968,28.8151,28.0877,28.0042,26.0432,25.0369
600596.4552,3628745.82,27.2498,26.1071,26.5531,29.968,28.6908,28.1086,28.0042,25.9367,25.0584
600596.4552,3628745.631,27.2498,26.1497,26.5319,30.2541,28.1711,28.1086,27.8998,26.0006,25.123
600596.4552,3628745.441,27.3339,26.1284,26.5954,30.4173,28.7115,28.2128,27.9416,25.958,25.123
600596.4552,3628745.252,27.3129,26.1497,26.5742,30.4173,29.7631,28.1919,27.9834,26.0006,25.0584
600596.4552,3628745.063,27.2498,26.1497,26.6166,30.1111,29.4344,28.2753,28.0042,25.958,25.0154
600596.4552,3628744.874,27.3549,26.1071,26.5954,29.1252,29.5166,28.2128,27.9416,26.0645,25.123
600596.4552,3628744.684,27.3339,26.0645,26.5954,28.5455,29.5372,28.504,27.9416,26.0006,25.08
600596.4552,3628744.495,27.2708,26.1071,26.6378,28.504,29.6194,28.6286,27.9834,26.0006,25.08
600596.4552,3628744.306,27.3129,26.1071,26.5954,28.504,29.6399,29.1046,28.0042,26.0432,25.08
600596.4552,3628744.117,27.3129,26.1071,26.6166,28.5663,29.2902,29.0839,27.9834,26.0006,25.123
600596.4552,3628743.928,27.2708,26.1071,26.6378,28.4625,29.7426,29.249,27.9834,26.0858,25.0584
600596.4552,3628743.738,27.2918,26.1284,26.5954,28.3169,29.968,29.1458,27.9625,26.0432,25.1015
600596.4552,3628743.549,27.2708,26.1497,26.6378,28.3169,29.9475,29.2284,27.9625,26.0432,25.1015
600596.4552,3628743.36,27.2708,26.1497,26.6166,28.2128,29.9475,29.4138,28.0042,26.0432,25.0154
600596.4552,3628743.171,27.3339,26.1284,26.7436,28.1086,29.7836,29.3314,27.9834,26.0432,25.123
600596.4552,3628742.981,27.2708,26.1497,26.7013,28.1086,29.3314,29.5166,28.0251,26.0006,25.08
600596.4552,3628742.792,27.2918,26.1284,26.7224,27.858,29.5166,29.3314,28.0251,26.0006,25.0369
600596.4552,3628742.603,27.2498,26.1497,26.7436,27.8789,29.927,29.4961,28.0251,26.0858,25.0369
600596.4552,3628742.414,27.2498,26.1497,26.6801,28.0877,29.681,29.5166,28.0042,26.0645,25.123
600596.4552,3628742.224,27.3129,26.1284,26.7013,28.4001,30.0703,29.5372,27.9834,26.0645,25.0369
600596.4552,3628742.035,27.3129,26.1071,26.7647,28.7737,29.5372,29.5372,28.0042,26.0006,25.123
600596.4552,3628741.846,27.2498,26.1071,26.8492,28.5455,29.3932,29.4344,28.0251,26.0006,25.1015
600596.4552,3628741.657,27.2918,26.1284,26.8915,28.5871,29.5166,29.4344,28.0042,26.0645,25.0584
600596.4552,3628741.467,27.3339,26.1497,26.9548,28.5248,29.249,29.3932,28.0251,26.0432,25.123
600596.4552,3628741.278,27.3129,26.1497,26.8281,28.7115,29.3726,29.4961,28.0251,26.0432,25.123
600596.4552,3628741.089,27.3129,26.1284,26.8492,28.6493,29.7015,29.4961,28.0042,26.0645,25.1015
600596.4552,3628740.9,27.2918,26.1071,26.8704,28.9599,29.8041,29.4549,28.046,26.0645,25.1015
600596.4552,3628740.71,27.3339,26.1497,26.8704,29.0219,29.8656,29.3726,28.0251,26.0006,25.1015
600596.4552,3628740.521,27.3549,26.1497,26.8281,28.6286,29.7631,29.352,28.0251,26.0006,25.1015
600596.4552,3628740.332,27.3549,26.1709,26.807,28.3793,29.5988,29.4549,28.046,26.0645,25.0369
600596.4552,3628740.143,27.3129,26.1284,26.7859,28.3585,29.3726,29.4549,28.0251,26.0432,25.1015
600596.4552,3628739.953,27.3549,26.1497,26.7224,28.5871,29.5372,29.2284,28.0877,26.0858,25.123
600596.4552,3628739.764,27.3339,26.1071,26.807,28.2753,29.4755,29.0839,28.0877,26.0858,25.1015
600596.4552,3628739.575,27.3339,26.1284,26.7436,28.1294,29.8041,29.1046,28.0668,26.0432,25.123
600596.4552,3628739.386,27.3549,26.1071,26.807,27.858,29.9065,28.8772,28.0668,26.1071,25.08
600596.4552,3628739.196,27.3549,26.1284,26.7647,27.9416,29.7015,29.1252,28.0668,26.1071,25.123
600596.4552,3628739.007,27.3339,26.1284,26.7436,27.0813,29.5783,28.8772,28.0668,26.1071,25.1015
600596.4552,3628738.818,27.3129,26.1497,26.7436,26.256,29.7426,28.8772,28.0251,26.0006,25.1015
600596.4552,3628738.629,27.3549,26.1284,26.7859,25.8727,30.152,28.7322,28.1086,26.0432,25.1015
600596.4552,3628738.44,27.3549,26.1284,26.7436,25.9153,30.0089,28.6286,28.1086,26.1497,25.0369
600596.4552,3628738.25,27.3549,26.0858,26.6801,25.9153,29.7836,28.6078,28.1294,26.0006,25.08
600596.4552,3628738.061,27.2918,26.1284,26.7013,25.958,29.8451,28.4417,28.1503,26.0432,25.08
600596.4552,3628737.872,27.3549,26.0006,26.7436,25.8513,29.8246,28.5455,28.1919,26.1071,25.08
600596.4552,3628737.683,27.3129,26.0432,27.1656,26.1709,29.3314,28.4832,28.1294,25.958,25.1015
600596.4552,3628737.493,27.3339,26.0432,27.2077,26.256,29.352,28.5248,28.1711,26.0006,25.08
600596.4552,3628737.304,27.3549,26.0432,25.9367,26.5954,29.2077,28.5871,28.2336,25.958,25.08
600596.4552,3628737.115,27.3549,26.0006,25.958,27.2708,29.1046,29.1458,28.2128,25.958,25.123
600596.4552,3628769.664,27.0603,26.0432,26.0006,27.6487,29.2284,29.2696,28.2753,25.9367,25.08
600596.4552,3628769.475,27.0392,26.0006,25.9367,27.1235,29.4755,29.1458,28.4001,25.958,25.08
600596.4552,3628769.286,27.0181,26.0006,25.9367,27.0813,29.1046,28.8565,28.4417,25.958,25.1015
600596.4552,3628769.097,26.997,26.0645,25.958,27.1866,28.6908,28.7115,28.7115,25.894,25.08
600596.4552,3628768.907,27.0181,26.0645,26.0006,27.1445,28.7115,28.9393,29.5372,25.958,25.0369
600596.4552,3628768.718,27.0181,26.0006,26.0006,27.0603,28.9806,29.0633,29.5372,25.9153,25.0369
600596.4552,3628768.529,26.997,26.0006,26.0006,27.1024,28.8772,29.1046,30.2337,25.9367,25.0584
600596.4552,3628768.34,26.9548,25.958,26.0006,27.9416,28.6908,29.0219,30.8037,25.9153,25.0584
600596.4552,3628768.15,26.9548,26.0432,26.0006,29.0219,28.8772,28.6286,30.7428,25.9153,25.0584
600596.4552,3628767.961,26.997,26.0006,26.0006,30.0294,28.8772,28.5871,30.6818,25.958,25.0584
600596.4552,3628767.772,27.0181,26.0645,26.0432,30.0294,29.0839,28.504,31.047,25.958,25.0584
600596.4552,3628767.583,27.0181,26.0006,25.958,30.1929,29.1046,28.9599,31.047,25.9367,25.0369
600596.4552,3628767.393,27.0181,25.958,26.0006,30.7021,29.2696,27.5858,30.9862,25.8727,25.0369
600596.4552,3628767.204,27.0181,26.0432,26.0006,30.2745,29.3726,27.6068,31.3301,25.9367,25.0154
600596.4552,3628767.015,27.0392,26.0006,25.9367,30.2745,26.3834,27.5229,31.3099,25.9367,25.0584
600596.4552,3628766.826,27.0181,25.9367,25.958,30.1316,26.4046,27.5648,31.3099,25.9367,25.0369
600596.4552,3628766.636,27.0181,26.0432,26.0006,30.2541,26.3622,27.6068,31.2897,25.9367,25.2089
600596.4552,3628766.447,26.9759,26.0432,25.958,30.3153,26.3197,27.5858,27.8998,25.9153,25.2089
600596.4552,3628766.258,27.0181,26.0645,26.0006,30.3357,26.3622,27.5229,27.9207,25.9153,25.2304
600596.4552,3628766.069,27.0181,26.0006,26.0006,30.2949,26.4046,27.6068,27.9207,25.9367,25.2519
600596.4552,3628765.88,27.0181,26.0006,26.0006,30.152,26.3622,27.5858,27.9416,26.0006,25.2734
600596.4552,3628765.69,27.0181,26.0006,26.0006,30.458,26.4046,27.5858,27.9416,25.958,25.2089
600596.4552,3628765.501,26.997,26.0858,26.0006,30.4784,26.3834,27.5858,27.9625,26.0006,25.2304
600596.4552,3628765.312,27.0603,26.0006,25.9367,30.4784,26.3834,27.5858,27.9416,25.9367,25.2519
600596.4552,3628765.123,27.0392,25.9367,26.0006,30.4784,26.4259,27.5858,28.0042,26.0006,25.2519
600596.4552,3628764.933,27.1024,26.0006,25.958,30.4173,26.4259,27.5648,27.9834,26.0006,25.2304
600596.4552,3628764.744,27.1235,25.958,25.958,30.4376,26.4259,27.6277,27.9625,25.958,25.2089
600596.4552,3628764.555,27.1235,26.0006,26.0432,30.3969,26.4471,27.6277,27.8998,25.958,25.2519
600596.4552,3628764.366,27.1024,26.0006,26.0645,30.3969,26.4895,27.5858,27.9207,26.0006,25.2089
600596.4552,3628764.176,27.1235,26.0006,26.0006,30.3765,26.4895,27.5858,27.9416,26.0006,25.2734
600596.4552,3628763.987,27.0813,26.0006,26.0645,30.2745,26.5319,27.6068,27.9625,26.0006,25.2304
600596.4552,3628763.798,27.1024,26.0006,26.0432,30.1724,26.6166,27.6277,27.9416,25.958,25.2304
600596.4552,3628763.609,27.1024,26.0432,26.0432,29.6194,26.5742,27.5858,27.9834,26.0006,25.2519
600596.4552,3628763.419,27.1235,26.0006,26.0432,29.3726,26.6166,27.5858,27.9625,25.958,25.2519
600596.4552,3628763.23,27.1024,26.0006,26.1071,28.7737,26.6589,27.6277,28.0042,26.0006,25.2304
600596.4552,3628763.041,27.1024,26.0645,26.0645,28.5871,26.6166,27.6277,27.9834,26.0006,25.2734
600596.4552,3628762.852,27.1235,26.0006,26.0645,28.6286,26.8915,27.6068,27.9207,26.0006,25.2519
600596.4552,3628762.662,27.0603,26.0006,26.0645,28.2544,27.8789,27.6277,27.9416,26.0006,25.2519
600596.4552,3628762.473,27.1235,26.0006,26.0006,27.8998,28.0042,27.5858,28.0042,26.0432,25.2519
600596.4552,3628762.284,27.1235,26.0006,26.0645,28.1294,28.6493,27.5858,28.0042,26.0006,25.2304
600596.4552,3628762.095,27.1235,26.0432,26.0645,26.7859,27.1656,27.6696,28.0042,25.958,25.2519
600596.4552,3628761.905,27.1866,26.0006,26.0432,26.9759,27.1445,27.6487,27.9625,26.0432,25.3163
600596.4552,3628761.716,27.1235,26.0432,26.0858,27.6487,26.807,27.6487,28.0251,26.0006,25.2734
600596.4552,3628761.527,27.1235,26.0432,26.1071,28.5455,27.0392,27.6487,27.9416,26.0006,25.2519
600596.4552,3628761.338,27.1445,26.0645,26.1284,29.1252,26.997,27.6277,28.0251,26.0006,25.2519
600596.4552,3628761.148,27.1024,26.0006,26.1071,29.6399,27.7743,27.6906,28.0042,25.9367,25.2519
600596.4552,3628760.959,27.1656,26.0006,26.1922,29.9475,27.7325,27.6277,27.9834,25.9367,25.2519
600596.4552,3628760.77,27.1445,26.0432,26.1284,29.6605,28.1503,27.6487,27.9834,26.0006,25.2519
600596.4552,3628760.581,27.1445,26.0858,26.256,29.5988,28.3793,27.6906,28.0251,26.0006,25.2519
600596.4552,3628760.392,27.1445,26.0006,26.1922,29.681,28.3793,27.6696,27.9625,26.0006,25.2089
600596.4552,3628760.202,27.1445,26.0006,26.2772,29.722,28.5871,27.6696,27.8998,26.0006,25.2304
600596.4552,3628760.013,27.1445,26.0006,26.3622,29.6605,28.8151,27.6487,27.9416,25.958,25.2519
600596.4552,3628759.824,27.1866,25.958,26.3834,29.681,29.0013,27.6696,27.9416,25.958,25.2519
600596.4552,3628759.635,27.1235,26.0645,26.3834,29.5372,28.9186,27.6906,27.9416,26.0006,25.2734
600596.4552,3628759.445,27.1235,26.0432,26.4046,29.5783,28.8565,27.6906,27.9834,26.0006,25.2519
600596.4552,3628759.256,27.1235,26.0006,26.1497,29.5372,28.8565,27.6696,27.9834,26.0006,25.2304
600596.4552,3628759.067,27.1235,26.0006,26.1922,29.5166,28.8565,27.7115,27.9416,25.958,25.2304
600596.4552,3628758.878,27.1445,26.0432,26.0006,29.5166,28.8772,27.6906,27.8998,25.9367,25.2304
600596.4552,3628758.688,27.2077,26.0432,26.0006,29.4961,28.8772,27.7325,27.9834,26.0006,25.2519
600596.4552,3628758.499,27.1866,26.0432,25.894,29.5578,28.9393,27.7743,27.9625,26.0006,25.2519
600596.6445,3628758.31,27.1235,25.958,25.7873,29.4755,28.8358,27.6906,27.9416,26.0006,25.2734
600596.6445,3628758.121,27.1024,26.0006,25.83,29.5372,28.8565,27.7115,27.9207,26.0006,25.2304
600596.6445,3628757.931,27.2077,26.0858,25.8513,29.5166,28.9599,27.7534,27.9625,25.9367,25.2734
600596.6445,3628757.742,27.1445,26.0006,25.9153,29.5372,29.0219,27.7115,27.9625,25.9367,25.2948
600596.6445,3628757.553,27.1445,26.0432,25.83,29.4961,29.0219,27.7325,27.9625,26.0645,25.2519
600596.6445,3628757.364,27.2498,26.0645,25.894,29.4549,29.0633,27.7534,27.9834,26.0006,25.2948
600596.6445,3628757.174,27.2077,26.0006,25.8727,29.4755,29.0426,27.7743,27.9416,26.0006,25.2734
600596.6445,3628756.985,27.1235,26.0006,25.9367,29.4344,29.1252,27.7952,27.8998,26.0006,25.2948
600596.6445,3628756.796,27.2077,26.0006,26.0006,29.4961,29.1046,27.7534,28.0042,25.958,25.2304
600596.6445,3628756.607,27.1235,26.0432,25.8727,29.4961,29.0013,27.7743,28.0042,26.0006,25.2734
600596.6445,3628756.417,27.1866,26.0006,25.8727,29.5372,29.1252,27.8371,28.0042,26.0006,25.2519
600596.6445,3628756.228,27.2077,26.0645,25.8513,29.5372,29.1871,27.7743,27.9625,25.958,25.2948
600596.6445,3628756.039,27.1866,26.0432,25.7873,29.5578,29.1665,27.8371,28.0042,26.0645,25.2948
600596.6445,3628755.85,27.1866,26.0432,25.7873,29.4755,29.0839,27.8162,27.9834,26.0006,25.2304
600596.6445,3628755.66,27.1656,26.0006,25.7659,29.4549,29.1046,27.7952,27.9834,26.0645,25.2734
600596.6445,3628755.471,27.2077,26.0432,25.8086,29.4344,29.0426,27.7743,27.9416,26.0006,25.2519
600596.6445,3628755.282,27.1866,26.0645,25.7018,29.3932,28.9599,27.7743,27.9834,26.0006,25.3163
600596.6445,3628755.093,27.2077,26.0006,25.7446,29.4344,29.0839,27.7952,27.9625,26.0006,25.2519
600596.6445,3628754.904,27.1866,26.0006,25.7446,29.4344,28.9393,27.8371,27.8998,25.958,25.2948
600596.6445,3628754.714,27.1866,26.0006,25.7659,29.4755,28.8979,27.8162,27.9834,26.0006,25.2304
600596.6445,3628754.525,27.2287,26.0006,25.7232,29.5166,28.8979,27.8371,27.9207,26.0432,25.2519
600596.6445,3628754.336,27.1656,26.0432,25.7018,29.4344,28.9186,27.8162,27.9416,26.0006,25.2519
600596.6445,3628754.147,27.2077,26.0006,25.7232,29.3726,29.0219,27.8371,27.9416,26.0006,25.2734
600596.6445,3628753.957,27.2498,26.0432,25.6591,29.3932,28.9186,27.7743,27.9625,26.0006,25.2519
600596.6445,3628753.768,27.1866,26.0006,25.6591,29.3314,28.9599,27.8162,27.9625,25.958,25.2304
600596.6445,3628753.579,27.2077,26.0432,25.6377,29.352,28.9599,27.7952,27.9207,26.0006,25.2734
600596.6445,3628753.39,27.2287,26.0006,25.6804,29.352,28.8979,27.7952,27.9416,26.0432,25.2089
600596.6445,3628753.2,27.2498,26.0006,25.7018,29.352,28.8772,27.8789,27.9207,26.0006,25.2734
600596.6445,3628753.011,27.2287,26.0432,25.7446,29.3108,28.7737,27.8371,27.9625,26.0432,25.2519
600596.6445,3628752.822,27.1866,25.958,25.7659,29.3314,28.4417,27.8789,27.9625,26.0006,25.2948
600596.6445,3628752.633,27.2287,26.0858,25.7873,29.4755,28.0877,27.8789,27.8998,26.0432,25.166
600596.6445,3628752.443,27.2077,26.0006,25.8086,29.5372,27.5858,27.858,27.8789,26.0432,25.2304
600596.6445,3628752.254,27.3129,26.0645,25.83,29.6194,26.7859,27.858,27.9625,26.0006,25.2519
