X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600521.9867,3628722.2414,26.9970,26.0858,27.1656,28.2544,28.3585,29.7426,29.4549,27.5019,25.5307
600521.9867,3628722.0522,26.8070,25.9153,27.1656,29.0219,28.3585,29.6810,29.4961,27.5229,25.5521
600521.9867,3628721.8630,26.8070,25.7446,27.1445,29.0219,28.4832,29.5783,29.4961,27.4599,25.5521
600521.9867,3628721.6738,26.8281,25.5307,27.1445,30.0907,28.5040,29.5783,29.4961,27.5229,25.5949
600521.9867,3628721.4846,26.8070,25.5307,27.1445,30.8037,28.5248,29.4961,30.3357,27.4809,25.5521
600521.9867,3628721.2954,26.7647,25.3807,27.1235,32.2348,28.7115,29.4344,30.5598,27.4809,25.5949
600521.9867,3628721.1062,26.7647,25.4236,27.1024,33.6462,28.8772,29.2284,30.6615,27.5648,25.5093
600521.9867,3628720.9170,26.6801,25.4236,27.0603,34.0009,28.8772,29.1252,30.9660,27.5439,25.5735
600521.9867,3628720.7278,26.5954,25.4236,27.0813,34.6677,29.3314,29.0839,31.3301,27.4599,25.5093
600521.9867,3628720.5386,26.4683,25.4236,27.0181,34.3937,29.3932,29.1046,30.8443,27.4389,25.5735
600521.9867,3628720.3494,26.4259,25.5093,27.0181,34.2760,29.9680,29.0839,32.0345,27.4599,25.6163
600521.9867,3628720.1602,26.3410,25.5949,26.9970,29.1665,30.1111,29.0839,33.8631,27.3759,25.6163
600521.9867,3628719.9710,26.3410,25.6591,26.9759,28.2961,30.0703,29.7836,33.2902,27.4389,25.6377
600521.9867,3628719.7818,26.3622,25.7018,26.9337,28.9806,30.0907,29.6810,32.7937,27.4389,25.6377
600522.1759,3628725.4577,29.3932,26.0006,27.3969,30.6818,28.3585,29.8041,29.4344,27.5858,24.3674
600522.1759,3628725.2685,29.2490,25.6804,27.4389,30.5802,28.3377,29.8041,29.4138,27.5648,24.3457
600522.1759,3628725.0793,29.0219,25.6377,27.3759,30.5191,28.3377,29.8656,29.4961,27.5858,24.3457
600522.1759,3628724.8901,28.4001,25.6163,27.3759,30.4987,28.5871,29.8656,29.2696,27.5439,24.3457
600522.1759,3628724.7009,27.8162,25.5307,27.3549,30.4987,28.6286,29.8451,29.7836,27.5229,24.3024
600522.1759,3628724.5117,27.6068,25.6591,27.3339,30.4173,28.5455,29.9270,29.9270,27.6068,24.2807
600522.1759,3628724.3225,27.8162,25.7446,27.3339,29.2696,28.5455,29.9270,29.7836,27.5858,24.2373
600522.1759,3628724.1333,27.8371,25.7232,27.2287,29.2284,28.6700,29.9065,29.5988,27.5858,24.2807
600522.1759,3628723.9441,27.7743,26.0006,27.3129,29.1046,28.6908,29.8656,28.9186,27.5439,24.2807
600522.1759,3628723.7549,27.9625,25.8727,27.2498,30.2541,28.6908,29.8041,28.7737,27.5858,24.2807
600522.1759,3628723.5657,27.8580,25.7446,27.2918,30.3561,28.6493,29.7220,28.7322,27.5439,24.2590
600522.1759,3628723.3765,27.8580,25.7446,27.2287,30.3765,28.5248,29.5988,28.8151,27.5229,24.3024
600522.1759,3628723.1873,27.6068,25.8513,27.2287,29.8451,28.3169,29.5783,28.7944,27.5858,24.3024
600522.1759,3628722.9981,27.4599,25.7446,27.2287,29.8451,28.4832,29.6194,28.8772,27.5439,24.3891
600522.1759,3628722.8089,27.3969,25.6804,27.2077,29.1046,28.3793,29.7631,29.1871,27.5229,24.3024
600522.1759,3628722.6197,27.1866,25.7018,27.2077,28.1919,28.4625,29.6810,29.1046,27.5439,24.4324
600522.1759,3628722.4305,27.0813,25.7018,27.1656,28.3169,28.3585,29.7015,29.1046,27.4389,24.4324
600522.1759,3628722.2414,26.9759,25.6804,27.1656,29.1046,28.2961,29.6194,29.2696,27.4389,25.4878
600522.1759,3628722.0522,26.8492,25.4664,27.1445,29.0839,28.4625,29.5783,29.5372,27.5019,25.5307
600522.1759,3628721.8630,26.8070,25.5093,27.1235,29.9884,28.5040,29.2696,29.4344,27.5439,25.5307
600522.1759,3628721.6738,26.8492,25.5093,27.1024,30.5598,28.4417,29.3314,29.5578,27.5229,25.6377
600522.1759,3628721.4846,26.7647,25.4236,27.0813,30.8849,28.4417,29.4138,29.9270,27.5019,25.6163
600522.1759,3628721.2954,26.7647,25.3807,27.0603,32.8733,28.6700,29.3314,29.9270,27.5019,25.6163
600522.1759,3628721.1062,26.7224,25.4021,27.0813,33.6462,28.7115,29.1458,30.9457,27.4809,25.5521
600522.1759,3628720.9170,26.7436,25.4236,27.0392,34.1386,29.1665,28.8772,30.9457,27.4809,25.4664
600522.1759,3628720.7278,26.7013,25.4664,27.0181,34.7264,29.2902,28.8772,31.4512,27.5019,25.5093
600522.1759,3628720.5386,26.5954,25.4878,26.9759,34.9995,29.5783,28.7944,31.1482,27.4389,25.5735
600522.1759,3628720.3494,26.4683,25.6163,27.0181,34.2760,29.9680,28.7322,32.2748,27.4599,25.5735
600522.1759,3628720.1602,26.4471,25.5949,26.9970,32.1547,30.0294,28.7530,32.9727,27.3759,25.6163
600522.1759,3628719.9710,26.3410,25.7018,26.9759,29.5578,30.0498,29.3520,33.2902,27.4389,25.6163
600522.1759,3628719.7818,26.3622,25.7018,26.9548,28.7530,30.1111,29.3932,32.3948,27.4389,25.6591
600522.1759,3628719.5926,26.2772,25.7659,26.9759,29.5166,30.1316,29.8246,31.1482,27.4599,25.7018
600522.1759,3628719.4034,26.2985,25.7659,26.9337,29.5166,30.1929,29.8861,30.3969,27.4179,25.7232
